latitude,longitude,time,thetao,so,uo,vo,zos,mlotst,bottomT,siconc,sithick,usi,vsi
22.996699999999997,-51.667300000000004,2013-06-02 20:44:00,25.108062672458807,37.30117645811216,0.0606385810006986,-0.0928347259389361,0.037944281763335565,20.619640310414404,1.5740745549177317,,,0.0,0.0
22.996699999999997,-51.667300000000004,2013-06-02 23:44:00,25.113732009022453,37.30118256445805,0.0604879898856836,-0.09214518934342304,0.038591955192161784,20.88728238069577,1.5743485187064634,,,0.0,0.0
22.996699999999997,-51.667300000000004,2013-06-03 02:44:00,25.1194013455861,37.301188670803946,0.0603373987706686,-0.09145565274790998,0.039239628620988,21.154924450977134,1.574622482495195,,,0.0,0.0
22.996699999999997,-51.667300000000004,2013-06-03 05:44:00,25.125070682149747,37.301194777149846,0.0601868076556536,-0.09076611615239692,0.03988730204981423,21.4225665212585,1.5748964462839268,,,0.0,0.0
22.996699999999997,-51.667300000000004,2013-06-03 08:44:00,25.130740018713393,37.30120088349574,0.06003621654063861,-0.09007657955688386,0.04053497547864045,21.690208591539864,1.5751704100726585,,,0.0,0.0
22.996699999999997,-51.584300000000006,2013-06-02 02:44:00,25.019952237872673,37.29522594802762,0.05818781262374922,-0.05751308905488119,0.029672215138921494,17.931693906871267,1.6264423939878612,,,0.0,0.0
22.996699999999997,-51.584300000000006,2013-06-02 05:44:00,25.028107094676216,37.29524096638547,0.06001564429638881,-0.05637499463513963,0.02967285716947751,18.163717500523752,1.6267921450625542,,,0.0,0.0
22.996699999999997,-51.584300000000006,2013-06-02 08:44:00,25.03626195147976,37.29525598474333,0.0618434759690284,-0.05523690021539807,0.029673499200033523,18.395741094176238,1.6271418961372472,,,0.0,0.0
22.996699999999997,-51.584300000000006,2013-06-02 11:44:00,25.044416808283298,37.295271003101185,0.06367130764166799,-0.05409880579565651,0.029674141230589538,18.627764687828723,1.6274916472119403,,,0.0,0.0
22.996699999999997,-51.584300000000006,2013-06-02 14:44:00,25.050481767969114,37.29544418020372,0.06382403642549866,-0.05405908220536486,0.030300784457555605,18.959724142163488,1.6278423671405506,,,0.0,0.0
22.996699999999997,-51.584300000000006,2013-06-02 17:44:00,25.056342835253197,37.29563278742768,0.06381334053725041,-0.054126516744775637,0.030988500971976314,19.301433436564817,1.6281931815914947,,,0.0,0.0
22.996699999999997,-51.584300000000006,2013-06-02 20:44:00,25.06220390253728,37.29582139465164,0.06380264464900215,-0.05419395128418642,0.03167621748639702,19.643142730966147,1.6285439960424386,,,0.0,0.0
22.996699999999997,-51.584300000000006,2013-06-02 23:44:00,25.068064969821368,37.2960100018756,0.0637919487607539,-0.0542613858235972,0.03236393400081773,19.984852025367477,1.6288948104933825,,,0.0,0.0
22.996699999999997,-51.584300000000006,2013-06-03 02:44:00,25.07392603710545,37.29619860909957,0.06378125287250565,-0.05432882036300798,0.03305165051523844,20.326561319768807,1.6292456249443263,,,0.0,0.0
22.996699999999997,-51.584300000000006,2013-06-03 05:44:00,25.079787104389535,37.29638721632353,0.06377055698425739,-0.054396254902418756,0.03373936702965914,20.668270614170137,1.6295964393952704,,,0.0,0.0
22.996699999999997,-51.584300000000006,2013-06-03 08:44:00,25.08564817167362,37.29657582354749,0.06375986109600915,-0.05446368944182954,0.03442708354407985,21.009979908571466,1.6299472538462143,,,0.0,0.0
22.996699999999997,-51.50130000000001,2013-06-02 02:44:00,24.997587855084824,37.29363184938307,0.0546231867944025,0.0007208105797137155,0.025689720134592066,17.551031324486985,1.6970279087340332,,,0.0,0.0
22.996699999999997,-51.50130000000001,2013-06-02 05:44:00,25.00466549976478,37.29365439068272,0.056292094321720235,0.0013303542608651482,0.02569123079869399,17.79873206760082,1.6971235199742127,,,0.0,0.0
22.996699999999997,-51.50130000000001,2013-06-02 08:44:00,25.011743144444736,37.29367693198236,0.05796100184903796,0.0019398979420165805,0.02569274146279591,18.04643281071466,1.6972191312143925,,,0.0,0.0
22.996699999999997,-51.50130000000001,2013-06-02 11:44:00,25.01882078912469,37.29369947328201,0.0596299093763557,0.0025494416231680132,0.02569425212689783,18.294133553828495,1.6973147424545723,,,0.0,0.0
22.996699999999997,-51.50130000000001,2013-06-02 14:44:00,25.024141570924918,37.29371773656757,0.05976728866176258,0.0020523895040779646,0.02638982237720872,18.613880150607763,1.697498970318787,,,0.0,0.0
22.996699999999997,-51.50130000000001,2013-06-02 17:44:00,25.02929095146859,37.2937355824859,0.05975525055771473,0.0014473768191106975,0.027153105757881463,18.94065561115927,1.697691843707298,,,0.0,0.0
22.996699999999997,-51.50130000000001,2013-06-02 20:44:00,25.03444033201226,37.29375342840423,0.059743212453666886,0.0008423641341434303,0.027916389138554203,19.267431071710774,1.6978847170958091,,,0.0,0.0
22.996699999999997,-51.50130000000001,2013-06-02 23:44:00,25.039589712555927,37.293771274322566,0.05973117434961904,0.00023735144917616307,0.028679672519226942,19.59420653226228,1.69807759048432,,,0.0,0.0
22.996699999999997,-51.50130000000001,2013-06-03 02:44:00,25.044739093099597,37.293789120240895,0.059719136245571194,-0.0003676612357911041,0.029442955899899682,19.920981992813786,1.698270463872831,,,0.0,0.0
22.996699999999997,-51.50130000000001,2013-06-03 05:44:00,25.049888473643268,37.293806966159224,0.05970709814152335,-0.0009726739207583713,0.030206239280572422,20.247757453365292,1.698463337261342,,,0.0,0.0
22.996699999999997,-51.50130000000001,2013-06-03 08:44:00,25.05503785418694,37.29382481207756,0.0596950600374755,-0.001577686605725638,0.030969522661245162,20.574532913916798,1.6986562106498528,,,0.0,0.0
22.996699999999997,-51.41830000000001,2013-06-02 02:44:00,24.999417907554232,37.290210483705415,0.04366741768107284,0.06256420846143158,0.025012988165065426,16.843082049052832,1.578889539645905,,,0.0,0.0
22.996699999999997,-51.41830000000001,2013-06-02 05:44:00,25.00611931980002,37.290771925425396,0.0451812842736688,0.06286926875392064,0.025015979833774703,17.128446032127496,1.579063743285171,,,0.0,0.0
22.996699999999997,-51.41830000000001,2013-06-02 08:44:00,25.012820732045814,37.29133336714537,0.04669515086626476,0.0631743290464097,0.025018971502483976,17.41381001520216,1.579237946924437,,,0.0,0.0
22.996699999999997,-51.41830000000001,2013-06-02 11:44:00,25.019522144291603,37.29189480886535,0.04820901745886071,0.06347938933889875,0.02502196317119325,17.699173998276823,1.5794121505637029,,,0.0,0.0
22.996699999999997,-51.41830000000001,2013-06-02 14:44:00,25.02422670872166,37.29212885525394,0.04839802645557086,0.0626095717328043,0.025717399884109995,17.951863359414613,1.57959459414257,,,0.0,0.0
22.996699999999997,-51.41830000000001,2013-06-02 17:44:00,25.02873645873067,37.292330960634594,0.04845778105268239,0.06162513189270171,0.026480392211095764,18.20136495255856,1.5797778416179835,,,0.0,0.0
22.996699999999997,-51.41830000000001,2013-06-02 20:44:00,25.03324620873968,37.29253306601525,0.04851753564979392,0.060640692052599116,0.02724338453808153,18.450866545702507,1.579961089093397,,,0.0,0.0
